지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),1시간 최다강수량(mm),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),1시간 최다일사 시각(hhmi),합계 일사량(MJ/m2),평균 지면온도(°C),안개 계속시간(hr)
108,서울,2020-10-03,19.9,18.3,23.2,1.08,0,0,3.6,1.6,72.5,1004.9,1100,9.79,19.8,
108,서울,2020-10-04,16.6,10.6,21.8,3.75,0,0,7.2,2.8,65.1,1002.7,1100,12.36,17.8,
108,서울,2020-10-05,13.3,8.5,18.4,,,,5.1,2.5,57.3,1007.9,1200,19.44,14.5,
108,서울,2020-10-06,14.2,9.3,19.7,,,,4.1,2,55.9,1012.2,1200,19.81,14.6,
108,서울,2020-10-07,16,9.9,22,,,,3.4,1.9,48.9,1015.8,1200,16.99,14.9,
108,서울,2020-10-08,17.2,12.1,23.1,,,,5.4,3.1,53,1016.7,1200,19.27,15.9,
108,서울,2020-10-09,17.2,12.4,23.3,,,,5.2,3,53.4,1013.2,1200,18.55,16.6,
108,서울,2020-10-10,16.9,12.3,21.5,,,,3.8,2,60.1,1009.7,1100,15.28,16.6,
108,서울,2020-10-11,16.9,12.7,20.8,,,,4.1,1.8,68.5,1006.1,1100,11.45,16.1,
108,서울,2020-10-12,16.2,12.1,21.3,,,,4.6,2.2,68.6,1005.2,1200,13.59,16.8,
108,서울,2020-10-13,13.6,8.6,18.4,,,,4.7,2.2,52.3,1010.7,1200,14.16,14.2,
108,서울,2020-10-14,12.8,8.5,18,,,,5.8,2.4,47,1014.6,1300,12.19,14.3,
108,서울,2020-10-15,11.7,6.5,18.5,,,,3.7,1.5,41.8,1015.8,1200,14.48,13.1,
108,서울,2020-10-16,11.8,8.6,15.4,,,,2.5,1.5,64.3,1013.7,1300,5.28,12.5,
108,서울,2020-10-17,13.1,8.7,18.6,,,,4.3,1.8,64.3,1013,1200,17.65,13.1,
108,서울,2020-10-18,13.6,7.2,20.2,,,,3.9,2,65.5,1013.6,1100,15.96,12.9,
108,서울,2020-10-19,15.1,9.8,21.3,,,,3.4,1.7,74.4,1014.7,1200,15.27,14.3,
108,서울,2020-10-20,15.2,9.9,21.7,,,,3.1,1.6,67.1,1015.4,1200,15.67,14.5,
108,서울,2020-10-21,14.1,11.8,17.3,,,,3.8,1.9,69.4,1008.6,1100,4.72,13.7,
108,서울,2020-10-22,13.5,8.4,18.2,1.25,0,0,5.7,2.8,66,1003.5,1300,11.01,15.2,
108,서울,2020-10-23,8.6,5.4,13.3,,,,5.5,3,51.5,1004.9,1200,17.01,10.7,
108,서울,2020-10-24,8.7,3.2,14,,,,5.9,2.5,47.6,1008.7,1200,16.65,9.4,
108,서울,2020-10-25,11.8,5.4,18.2,,,,3.8,1.7,62.5,1009.9,1100,13.83,10.9,
108,서울,2020-10-26,12.9,8,19,,,,4.4,1.6,71.6,1009.8,1200,13.69,11.9,
108,서울,2020-10-27,14,9,19.4,,,,3.4,1.8,74.1,1010.9,1200,12.23,13.2,
108,서울,2020-10-28,13.8,8.6,18.2,,,,4.8,2.5,52.1,1012.6,1200,15.27,13.8,
108,서울,2020-10-29,10.8,5.5,16.1,,,,4.5,2,40.3,1013.7,1200,13.77,11.5,
108,서울,2020-10-30,11.9,5.8,19.6,,,,3.2,1.5,42.9,1015.2,1200,14.62,11.2,
108,서울,2020-10-31,13.6,8.5,18.2,,,,5,2.6,60.3,1013.9,1100,11.03,12.9,
108,서울,2020-11-01,13.7,11.6,15,7.17,,13.6,4.5,2.3,84.3,1009.2,1100,1.61,13.1,
108,서울,2020-11-02,10.8,7.9,15.6,2.33,,1.7,4.9,2.3,58.3,1010.1,1200,14.6,10,
108,서울,2020-11-03,5.1,2.7,8.6,.83,,.5,8.4,3.5,47.5,1011.9,1200,15.22,6.1,
108,서울,2020-11-04,4.9,.2,10.8,,,,4.2,2.3,43.9,1015.2,1200,15.36,5.2,
108,서울,2020-11-05,9.6,3.4,15.9,,,,3,1.8,61.5,1016.7,1200,12.77,10.5,
108,서울,2020-11-06,13.5,9.9,17.2,,,,3.3,1.7,63.3,1010.9,1200,5.65,12.5,
108,서울,2020-11-07,14.6,12.2,18.1,.42,,.1,4.9,2.7,68.8,1007.6,1200,11.01,14.6,
108,서울,2020-11-08,8.5,3.1,12.4,,,,6.2,3.1,43.8,1012.3,1200,14.66,9.9,
108,서울,2020-11-09,5.5,.7,8.9,,,,4,1.8,40.9,1015.2,1200,10.48,5.6,
108,서울,2020-11-10,7.7,3.5,12.9,,,,5,2.2,56.1,1017.9,1200,13.61,7.9,
108,서울,2020-11-11,9.3,3.5,16.5,,,,2.6,1.6,53.5,1021.3,1200,12.96,8.7,
108,서울,2020-11-12,10.4,4.6,17.7,,,,3.4,1.7,56.9,1019.9,1200,12.27,9.2,
108,서울,2020-11-13,12.2,8.5,17.6,,,,3,1.6,71.5,1018.2,1200,8.92,12.1,
108,서울,2020-11-14,12.5,6.8,19.3,,,,4,1.7,66.9,1018.9,1200,11.58,10.9,
108,서울,2020-11-15,11.1,8.2,14.9,,,,3.7,1.7,75,1017.1,1100,9.52,10.2,
108,서울,2020-11-16,12.4,7.5,18.3,,,,4.1,1.6,70.1,1015.9,1200,10.76,10.9,
108,서울,2020-11-17,15.9,11.7,20,2.08,,.1,4.5,2.3,67.5,1013.2,1300,5.7,13,
108,서울,2020-11-18,16.6,14.8,18.7,10.83,,12.2,3.6,2.6,91.4,1005.5,1000,2.63,15.3,
108,서울,2020-11-19,13.6,6.9,19.1,14.17,,86.9,7.3,4.2,90.5,998,1400,.96,14.6,
108,서울,2020-11-20,2.8,.3,7,4.5,,0,5.6,3.2,74.3,1009.3,1400,2.74,6.2,
108,서울,2020-11-21,6.5,-.3,12.8,1.67,,.2,4.8,2.1,67.9,1013.1,1100,10.52,6.5,
108,서울,2020-11-22,5.6,1.5,9.1,8.83,,4.8,5.7,2.5,80.5,1012.4,1400,3.61,7.3,
108,서울,2020-11-23,1.7,-1.5,5.9,,,,4.9,2.3,61.4,1017.8,1200,12.35,2.9,
108,서울,2020-11-24,2.9,.2,6.4,,,,3.8,1.8,54.5,1018,1100,6.33,3.5,
108,서울,2020-11-25,4.6,0,9.5,,,,3,1.5,64.1,1017,1100,8.32,3.5,
108,서울,2020-11-26,5.6,1.9,10.9,,,,3.6,1.7,66.5,1016.5,1200,9.8,4.4,
108,서울,2020-11-27,4.1,.6,7.7,.17,,0,5.3,2.7,61.6,1015.4,1200,8.52,4.9,
108,서울,2020-11-28,-.1,-2.3,2.8,,,,5.3,2.8,50,1018.3,1200,11.89,1.2,
108,서울,2020-11-29,-.6,-3.6,2.6,,,,4.5,2.2,59.6,1019.3,1200,5.61,.7,
108,서울,2020-11-30,-.2,-3.6,4.3,,,,4.6,1.9,57.8,1024.1,1200,11.55,.4,
108,서울,2020-12-01,1.1,-3.6,6.7,,,,4,1.9,44.5,1024.7,1200,10.69,.3,
108,서울,2020-12-02,2.4,.5,6.1,,,,3.9,1.8,41.4,1020.2,1300,6.38,2.2,
108,서울,2020-12-03,.7,-2.3,4.2,,,,4.9,2.7,47.1,1019.1,1200,11.52,1.2,
108,서울,2020-12-04,-.6,-4.6,4.4,,,,4.3,1.8,53.8,1019.6,1200,11.62,-.3,
108,서울,2020-12-05,2.1,-2.2,6.6,,,,3.9,1.7,63.1,1019.1,1100,8.18,.5,
108,서울,2020-12-06,4.5,1.2,9.1,,,,4.3,1.8,66.9,1017.4,1200,8.37,2.1,
108,서울,2020-12-07,3.4,-.7,6.3,,,,5.6,2.6,57.5,1017.6,1200,8.93,3.1,
108,서울,2020-12-08,-.5,-3.5,4.1,,,,3.9,2,50,1018.2,1200,11.4,.1,
108,서울,2020-12-09,1.5,-4.1,6.2,,,,3,1.5,55.1,1015.9,1200,8.48,-.3,
108,서울,2020-12-10,5.8,3.2,9.3,2.58,,0,3.5,1.7,69.9,1011.8,1200,4.74,3.9,
108,서울,2020-12-11,5.3,2.6,9.4,,,,4.5,1.8,77.1,1009.1,1300,5.85,3.3,
108,서울,2020-12-12,2.3,-.3,6.1,,,,4.8,2.1,51.3,1009,1200,10.22,1.8,
108,서울,2020-12-13,-1.1,-6,2,7.58,,2.9,6.1,2.9,74.9,1008.4,1500,1.9,.5,
108,서울,2020-12-14,-7.7,-9.7,-5,,,,5.3,3.4,49.1,1018.3,1200,11.44,-1.9,
108,서울,2020-12-15,-8.3,-11.1,-4.6,,,,5.2,2.8,43,1020.5,1200,11.61,-3.7,
108,서울,2020-12-16,-8.3,-11.2,-3.9,,,,4.6,2.6,43.9,1020.6,1200,11.44,-4.3,
108,서울,2020-12-17,-4.9,-11.1,.8,1.08,,0,3.7,1.7,47,1019.6,1200,11.15,-3.7,
108,서울,2020-12-18,-2.1,-6.4,1.8,7.58,,.2,5.4,3,57,1017.7,1300,8.45,-1.3,
108,서울,2020-12-19,-5.1,-9.6,-1.2,,,,5.1,2.4,45.1,1022.4,1200,11.27,-3.5,
108,서울,2020-12-20,-3.7,-8.2,1.1,,,,4.4,2,50.4,1021.6,1200,11,-3.3,
108,서울,2020-12-21,-1,-6,4.7,,,,3.7,1.6,64.1,1018.4,1200,9.99,-2.4,
108,서울,2020-12-22,2,-2.5,7.2,,,,4.7,2,67.6,1015.3,1300,7.83,-.4,
108,서울,2020-12-23,4.5,-.4,8.5,.25,,0,5.1,2.3,76.6,1011.3,1200,4.6,.4,
108,서울,2020-12-24,2.6,-2,6.1,,,,6.5,2.9,61.5,1007.8,1200,9.82,.7,
108,서울,2020-12-25,-.8,-4.7,3.5,,,,4.7,2.1,51.9,1012.8,1200,10.88,-1.4,
108,서울,2020-12-26,2.2,-2.1,8,,,,3.9,1.8,65.8,1013.5,1200,8.99,-.6,
108,서울,2020-12-27,5.8,1.4,10,1.75,,0,2.8,1.8,62.9,1011,1100,8.12,1.4,
108,서울,2020-12-28,6.7,4.2,11.4,1.33,,1.3,3.1,1.4,72.1,1012.6,1200,9.12,2.7,
108,서울,2020-12-29,.1,-6.2,4.3,6.25,,.2,6.1,2.9,70.8,1011,1100,1.98,-.1,
108,서울,2020-12-30,-10.9,-12.9,-6.2,,,,6.2,4.1,55.5,1012.5,1200,11.36,-4.4,
108,서울,2020-12-31,-8.9,-12.9,-5,.33,,0,4.2,2.4,53.9,1015.4,1200,9.06,-5,
108,서울,2021-01-01,-4.2,-9.8,1.6,,,,4.1,2,64,1014.9,1100,9.54,-3.4,
108,서울,2021-01-02,-5,-8.4,-1.4,,,,5.4,2.6,38.5,1018.5,1200,11.34,-3.9,
108,서울,2021-01-03,-5.6,-9.1,-2,,,,4.5,2,45,1023,1100,8.8,-4.9,
108,서울,2021-01-04,-3.5,-8.4,.3,2.33,,0,3.2,1.7,51.4,1020.3,1200,7.44,-3.3,
108,서울,2021-01-05,-5.5,-9.9,-2.1,5.42,,0,5.7,2.9,52.8,1019.2,1200,10.46,-3.2,
108,서울,2021-01-06,-7.4,-12,-1.9,5.33,,2.3,8.1,2.4,54.6,1012.8,1200,11.78,-4,
108,서울,2021-01-07,-14.5,-16.5,-8.4,,,,8.3,4.1,49.9,1015.3,,,-6.1,
108,서울,2021-01-08,-14.9,-18.6,-10.7,,,,6.1,3.3,44,1014.1,1200,12.38,-9.3,
108,서울,2021-01-09,-12.2,-16.6,-7.5,,,,6.5,2.6,46.3,1014,1200,11.59,-8.4,
108,서울,2021-01-10,-7.7,-12.8,-2.7,,,,2.6,1.3,54.4,1017,1200,9.84,-6.1,
108,서울,2021-01-11,-6.7,-9.6,-4,,,,3.5,1.9,62.1,1015.5,1300,4.47,-5.5,
108,서울,2021-01-12,-3.9,-9.3,-.5,7.5,,2.6,3.4,1.8,79.5,1006.9,1100,6.13,-4.1,
108,서울,2021-01-13,2,-3,8.3,.67,,0,4.9,2.4,80.3,1004.6,1100,8.27,0,
108,서울,2021-01-14,1.7,-3.6,7,,,,3.9,2.3,46.5,1011.1,1200,10.21,-.2,
108,서울,2021-01-15,4.5,-.7,9.9,.42,,.2,5.8,3,67.4,1005.6,1100,2.11,.7,
108,서울,2021-01-16,-4.9,-8.7,-.7,,,,5.2,3.3,59.3,1014.8,1200,11.86,-1.6,
108,서울,2021-01-17,-5.5,-10.8,-1.3,5.25,,0,4,2.3,58.5,1016.4,1200,10.83,-3.9,
108,서울,2021-01-18,-3.8,-9.1,.2,5.42,,.3,8.6,3.2,64.3,1010.7,1500,4.54,-3.3,
108,서울,2021-01-19,-6.3,-11.6,-.2,,,,4.7,1.8,37.9,1021.2,1200,12.48,-4.8,
108,서울,2021-01-20,-.1,-6.6,7.1,,,,4.3,2.2,37.8,1019.1,1200,11.92,-2,
108,서울,2021-01-21,4.5,2.5,7,10.25,,9.2,3.8,2.3,64.4,1012.6,1200,2.77,.7,
108,서울,2021-01-22,5.5,4.8,6.6,2,,.1,3.2,1.7,92.9,1009.2,1200,2.34,1.9,2.38
108,서울,2021-01-23,7.6,4.8,12.2,,,,5.8,4.2,66,1009.8,1400,9.72,3.6,
108,서울,2021-01-24,7.3,2.4,13.9,,,,4.7,2.1,63.9,1015.2,1200,12.4,3,
108,서울,2021-01-25,7.9,3,13.9,,,,3.6,1.9,62,1015.1,1400,10.74,3.3,
108,서울,2021-01-26,5.3,1.7,7.4,6.92,,1.7,3.8,1.9,80.4,1009.4,1300,1.95,2,
108,서울,2021-01-27,1.7,-1.8,6.5,,,,5.2,2.2,47.6,1012.9,1200,12.4,1.6,
108,서울,2021-01-28,-2.6,-9.7,1.4,1.33,,2,8.7,4,52.3,1006.5,1300,6.14,-.3,
108,서울,2021-01-29,-8.8,-11.6,-4.9,,,,7.3,3.5,40,1015.6,1200,14.42,-1.7,
108,서울,2021-01-30,-1.6,-8.1,5.2,4.5,,.5,4.8,2.5,60,1015,1200,10.46,-.3,
108,서울,2021-01-31,3.2,-3.8,8.7,,,,4.4,2,57,1015.5,1100,10.92,.1,
108,서울,2021-02-01,5,-2.3,9.5,.83,,.7,6.7,2.7,74.5,1006.2,1300,5.8,1.6,
108,서울,2021-02-02,-5.6,-8.2,-2.4,3.83,,0,5.9,3.9,44.1,1015.4,1200,14.69,-.6,
108,서울,2021-02-03,-3.2,-9.4,1.4,6.5,,3.4,4.5,2.2,64.6,1014.5,1200,11.7,-1.4,
108,서울,2021-02-04,-3.6,-7.4,.7,1.33,,.1,5.3,2.5,50.1,1016.4,1200,15.33,-.3,
108,서울,2021-02-05,1.4,-4.4,6.7,,,,5.1,2.4,71.8,1010.2,1300,7.95,.2,
108,서울,2021-02-06,6.8,4.3,9.5,,,,4.6,2.2,80.4,1004.8,1300,4.77,2.2,
108,서울,2021-02-07,3.6,-2.6,7.7,,,,5.3,2.9,67,1010.8,1200,11.38,3.2,.72
108,서울,2021-02-08,-3.1,-5.4,.2,,,,6.3,3.4,43.6,1017.5,1200,15.91,.2,
108,서울,2021-02-09,-.9,-6.1,4.7,,,,4.8,2,51.9,1017.6,1200,15.46,.5,
108,서울,2021-02-10,3.4,-1.5,7.2,,,,4.3,2.1,75.1,1014.5,1200,6.15,.7,
108,서울,2021-02-11,5.5,1.3,10.9,,,,3.1,1.3,71.5,1014.6,1200,11.22,2.8,
108,서울,2021-02-12,6.5,.6,14,,,,3.4,1.7,60.6,1014.3,1200,14.72,4.2,
108,서울,2021-02-13,7.6,1,15.9,,,,3.8,1.5,50.6,1013.7,1200,14.36,4.5,
108,서울,2021-02-14,9.5,6.4,13.8,.17,,0,3.6,1.7,47.6,1004.5,1100,7.21,5.6,
108,서울,2021-02-15,1.2,-5.2,8.2,5.5,,1.4,7.3,4,65.1,1001,1200,9.69,3.7,
108,서울,2021-02-16,-5.1,-7,-1.3,5.55,,1.5,7.2,3.2,57.9,1006.2,1500,7.31,-1.7,
108,서울,2021-02-17,-8.3,-10.4,-5.2,.67,,0,7.5,5,44.1,1008,1200,17.28,-2.1,
108,서울,2021-02-18,-5.8,-10.6,-.4,,,,6.1,3.1,44.9,1011.4,1200,17.05,-1.3,
108,서울,2021-02-19,1.6,-7.1,8.9,,,,5.9,2.9,66.9,1006.5,1100,14.8,.5,
108,서울,2021-02-20,8.8,5.5,14.9,,,,3.9,2.1,60.4,999.5,1200,15.25,4,
108,서울,2021-02-21,10.8,4.7,17.4,,,,5.8,2.8,66.6,999.2,1200,15.34,5.5,
108,서울,2021-02-22,7.8,.4,12.6,,,,6.5,2.9,58.3,1004.5,1200,13.04,6.5,
108,서울,2021-02-23,0,-3.1,4.3,,,,5.3,2.9,34,1015.2,1300,17.53,2.9,
108,서울,2021-02-24,2.9,-3,10.1,,,,3.2,1.8,33,1014.7,1300,16.1,3.6,
108,서울,2021-02-25,4.2,.7,8.2,,,,2.8,1.4,35.1,1013.1,1300,5.22,1.6,
108,서울,2021-02-26,8.2,.5,15.8,,,,4.3,2.3,35,1013.3,1200,18.2,5.1,
108,서울,2021-02-27,9.5,4.3,16.2,,,,5.6,3.4,48.6,1017.8,1300,17.96,7,
108,서울,2021-02-28,7.8,3.2,10.8,,,,4.3,2.1,49,1015.4,900,7.13,5.4,
108,서울,2021-03-01,4.7,.5,9,22.92,,67.5,6.2,3.5,91,1005,1300,1.4,4.7,
108,서울,2021-03-02,2.3,.2,6.9,1.33,,.1,4,1.9,75.9,1014.4,1500,12.9,5.4,
108,서울,2021-03-03,4.4,-1.2,9.9,,,,3.1,1.8,64.4,1018.3,1100,16.52,4.5,
108,서울,2021-03-04,7.2,2.5,13,,,,3.6,1.9,62.4,1013.5,1200,9.85,6.2,
108,서울,2021-03-05,9,3,16.2,,,,4.9,2.1,70.3,1010.7,1200,18.95,9.1,
108,서울,2021-03-06,6.6,3.2,11.6,,,,6.2,3.3,69.5,1016.7,1100,12.71,7.1,
108,서울,2021-03-07,6.2,2.1,12.2,,,,5.2,2.8,62.9,1017.7,1200,18.17,7.9,
108,서울,2021-03-08,7,1.5,13.9,,,,4.9,1.8,60.3,1016.3,1200,19.12,8.1,
108,서울,2021-03-09,6.6,2.1,12.2,,,,4.6,2.2,58.5,1015.2,1200,15.57,6.9,
108,서울,2021-03-10,8.8,1.7,17.1,,,,3.7,1.8,61.8,1017.7,1200,19.1,9,
108,서울,2021-03-11,10.2,4.7,17.1,,,,4.5,1.8,50.8,1015.4,1300,16.6,9.8,
108,서울,2021-03-12,10.5,7.2,14.9,2.75,,0,4.8,2.2,57,1011.5,1200,7.41,8.7,
108,서울,2021-03-13,9.2,4.6,14.2,,,,4.4,2.2,62.8,1011.1,1300,14.87,9.9,
108,서울,2021-03-14,9.1,4.9,14.7,,,,3.9,2.2,71.4,1009.6,1200,17.99,10.9,
108,서울,2021-03-15,10.6,5.1,15.7,1.25,,1.7,5.1,2.4,68.8,1005.9,1000,12.75,10.3,
108,서울,2021-03-16,8.4,4.9,13.1,2.42,,1.3,5.3,3.2,52.5,1005.5,1200,21.13,11.8,
108,서울,2021-03-17,8.8,1.8,17.5,,,,4.7,1.8,44.9,1008.8,1200,20.79,10.4,
108,서울,2021-03-18,11.7,5,18.4,,,,4.2,1.8,50.1,1009.1,1200,16.63,11.6,
108,서울,2021-03-19,15.3,11.4,20.2,,,,4.3,2.2,47.9,1008,1200,19.09,15,
108,서울,2021-03-20,9.9,7.4,14.7,10.5,,5.1,4,2.2,74.6,1002.9,1200,2,9.8,
108,서울,2021-03-21,5.8,3.1,8.6,1.5,,.3,6.8,4,65.9,1004.5,1100,10.42,7.6,
108,서울,2021-03-22,6.2,1.1,11.1,,,,6.9,3.2,55.3,1009.9,1200,22.58,9,
108,서울,2021-03-23,9.1,2.5,16.4,,,,5.7,2.5,63.5,1010.1,1200,20.89,10.6,
108,서울,2021-03-24,10.8,5.7,16.9,,,,5.3,2.4,61.5,1010,1200,19.53,11.7,
108,서울,2021-03-25,11.9,6.8,19,,,,4.9,2.2,68.5,1010.8,1200,20.86,13.5,
108,서울,2021-03-26,12.6,4.8,20.6,,,,2.9,1.4,58.4,1010.2,1300,16.98,13.4,
108,서울,2021-03-27,12.1,10.2,15,13.08,,25.5,4.8,2.5,70.9,999.8,1100,3.72,10.5,
108,서울,2021-03-28,9,7.7,13,15,,9.2,6.4,3.3,95.8,992.7,1200,2.35,10.2,.5
108,서울,2021-03-29,10.2,7.3,14.6,2.75,,.2,6.6,3.3,62.3,998.3,1100,18.24,11.4,.33
108,서울,2021-03-30,10.8,4.1,18.2,,,,5.1,2.2,47.3,1002.4,1200,24.53,12.6,
108,서울,2021-03-31,14.5,5.9,22.9,,,,3.6,1.8,41,1004.1,1200,23.29,14.2,
108,서울,2021-04-01,17.7,12,24,,,,6.7,3.5,33,1008.1,1100,20.91,14.4,
108,서울,2021-04-02,17.8,12.5,23,.83,0,0,6.4,3.2,35.6,1008.7,1100,15.37,15.3,
108,서울,2021-04-03,14.9,10.9,18,16.53,11.5,56.2,6.3,3.1,80.8,1002.1,1000,1.98,13.9,
108,서울,2021-04-04,11.9,9,15.8,5.75,.4,.6,5.2,3.2,65.8,1005.4,1100,12.91,13.1,
108,서울,2021-04-05,11.9,5.4,19.3,,,,5.3,2.4,47.9,1011.7,1200,25.81,14.5,
108,서울,2021-04-06,13.9,9.4,19.2,,,,5.4,2.5,50.9,1009.7,1200,23.34,15.2,
108,서울,2021-04-07,14.1,8.1,20.4,,,,6.2,2.5,47.5,1009,1200,24.49,15.4,
108,서울,2021-04-08,13,7.2,18,,,,5.8,2.7,34,1008.1,1200,25.85,15.1,
108,서울,2021-04-09,13.6,7.6,19.6,,,,5.8,2.7,39.3,1014,1200,25.3,15,
108,서울,2021-04-10,12.6,7.7,18.8,,,,4.7,2.6,50,1019.8,1200,23.77,15.2,
108,서울,2021-04-11,15,7.5,21.8,,,,3.9,1.7,45.4,1018.7,1200,22.57,15.9,
108,서울,2021-04-12,13.8,11.9,17.8,14.17,5.4,22,4.8,2.4,70.4,1007.1,1100,5.39,13.2,
108,서울,2021-04-13,10.4,5.7,13.5,6.75,3,8,5.7,3.7,74,1002.4,1300,14.95,14.5,
108,서울,2021-04-14,8.4,3.1,13.3,,,,6.9,2.9,58.5,1008.8,1200,27.31,13.3,
108,서울,2021-04-15,11.6,6.3,18.3,,,,4.7,2.1,62.3,1007.9,1200,24.78,14.9,
108,서울,2021-04-16,11.3,8.1,14.8,3.5,.7,.7,5.7,2.6,60,1005.6,1400,8.59,12.6,
108,서울,2021-04-17,9.6,6,14.6,1.58,0,0,7.1,2.6,56.6,1004.3,1400,13.62,12.2,
108,서울,2021-04-18,9.9,5.6,15.3,,,,5.7,3.2,64.3,1005.9,1300,26.94,14,
108,서울,2021-04-19,12.2,5.8,19.4,,,,4.9,2.4,65.3,1006.9,1200,26.18,15.6,
108,서울,2021-04-20,14.8,8.1,22,,,,4.5,1.9,55.1,1010.6,1200,24.8,17.3,
108,서울,2021-04-21,19.1,10.3,28.2,,,,4.3,1.8,43.1,1011.1,1200,25.12,19.8,
108,서울,2021-04-22,20.9,16.1,27.5,,,,5,2.5,37.9,1008.5,1300,15.7,20.1,
108,서울,2021-04-23,19,17,21.7,4,0,0,6.9,3.2,41.4,1009.1,1000,8.36,17.1,
108,서울,2021-04-24,18.3,15.3,22.2,.67,0,0,5.2,2.7,43,1009.5,1200,13.65,17.7,
108,서울,2021-04-25,18.2,12.6,24,,,,5.6,2.7,50,1009.1,1200,27.12,21.4,
108,서울,2021-04-26,16.2,12.3,20.6,,,,4.6,2.6,51.8,1010.6,1200,21.57,20.1,
108,서울,2021-04-27,15.4,12.5,20,4,5.8,1.7,5,2.3,62.4,1007.5,1300,10.37,17.3,
108,서울,2021-04-28,14.5,11.2,18.2,1.33,4.7,4.7,4.8,2.4,64.1,1005.8,1100,16.09,16.3,
108,서울,2021-04-29,14.6,10.9,20.1,4.33,4.3,3.9,6.4,2.3,54.1,995.8,1300,15.99,16.9,
108,서울,2021-04-30,11.3,8.6,14.6,9.75,8.9,26.3,5.2,2.4,81.8,994.3,1000,9.45,12.8,
108,서울,2021-05-01,10.2,8.5,15.3,11.67,5.3,8,6.3,2.7,80.8,995.6,1200,11.89,12.4,
108,서울,2021-05-02,12.4,7.3,18.7,2.5,1.2,1.7,5.3,3.1,67.9,1006.2,1200,27.71,16.8,
108,서울,2021-05-03,14.1,8.4,20.3,,,,4.9,2.1,56.4,1007.6,1200,27.7,17.3,
108,서울,2021-05-04,13.8,11.4,15.8,16.25,5.1,19.6,4.8,2.1,82.6,999.3,1200,3.68,13.5,1.37
108,서울,2021-05-05,13.9,10.3,18.4,.5,.4,.1,6.7,3.5,64.4,1002.3,1200,28.34,17.6,
108,서울,2021-05-06,15.7,7.9,23.1,,,,6.5,2.4,46.4,1005.1,1200,23.81,16.8,
108,서울,2021-05-07,14.4,10.7,17.2,1.5,8.8,8.8,6.7,3.4,60.3,996,1200,17.12,15.5,
108,서울,2021-05-08,14.3,8.9,21,,,,8.4,3.4,66.1,994.4,1200,23.01,16.9,
108,서울,2021-05-09,15.7,10,21.8,,,,7.9,3.5,51.3,999.3,1200,30.44,18.2,
108,서울,2021-05-10,13.2,11.7,14.6,3.08,0,0,4,1.8,67.9,1003.2,1500,4.69,13.5,
108,서울,2021-05-11,18.5,9.4,25.7,,,,5,2.7,48.9,1003.1,1200,27.17,18.7,
108,서울,2021-05-12,22,16.9,27.7,,,,3.7,2.2,39.5,1001.9,1200,26.51,21.7,
108,서울,2021-05-13,22.9,16.6,29.6,,,,4.2,1.9,54.4,1001.1,1200,27.3,24.6,
108,서울,2021-05-14,24.1,18,30.8,,,,4.3,1.7,60.3,1000.7,1200,24.38,25.2,
108,서울,2021-05-15,22.1,20.8,26.2,14,5.8,15,3.6,1.7,79.5,996.4,1100,9.42,22.9,
108,서울,2021-05-16,18.4,14.8,20.8,24,11.3,66.9,4.4,2.5,97.6,991.1,1300,3.05,19.6,
108,서울,2021-05-17,15.3,14.2,16.7,13.83,1.7,3.1,3.1,1.6,93,997,1000,5.21,17.4,
108,서울,2021-05-18,17.9,13.6,24.5,,,,4.5,1.7,70.5,1000.5,1100,24.12,20.2,
108,서울,2021-05-19,19.9,12.4,26.6,,,,4.4,1.8,52.3,1001.8,1200,29.93,22.3,
108,서울,2021-05-20,18.7,15.6,22.9,11.15,.5,.9,6.2,2.5,59.8,995.2,1100,6.8,17.9,
108,서울,2021-05-21,16,14.2,18.2,15.17,2,6.9,4.2,1.7,86.5,995.9,1100,7.35,17.4,
108,서울,2021-05-22,18.6,13.8,23.8,.92,.2,.2,6.2,2.5,69.3,1000.8,1200,28.69,21.8,
108,서울,2021-05-23,19.5,14.3,25.1,,,,4.8,1.7,64.4,1000.8,1200,19.28,21,
108,서울,2021-05-24,19.4,16.4,24.5,,,,5.6,2.7,61,997.9,1200,26.9,22.8,
108,서울,2021-05-25,15.3,11.9,19.3,4.58,5.4,8.3,7.4,3.2,72.3,997,1500,19.29,17.9,
108,서울,2021-05-26,18,11.5,23,.67,0,0,6.5,2.9,58.5,997.4,1000,17.95,18.8,
108,서울,2021-05-27,15.8,13.9,18.7,5.92,6.5,8.9,5.2,2.8,83,991.6,1500,5.08,16.4,
108,서울,2021-05-28,15.3,12.4,19.7,7.83,4.7,12.3,5,2.6,86,990.6,1400,11.26,17.4,
108,서울,2021-05-29,15.4,12.8,19.1,8.42,.2,.3,3.7,2.2,79.8,996.7,900,10.45,18.1,
108,서울,2021-05-30,18.4,10.8,26.3,4,11.3,18.1,7.6,2.1,73,998.9,1200,29.45,21.9,
108,서울,2021-05-31,19.9,16.5,23.8,2.5,4.7,4,3.5,1.8,78.9,1001.1,1500,12.52,21.1,
108,서울,2021-06-01,20.2,15.9,23.9,4.42,2.3,3.2,5.4,2.2,74.6,1003.9,1000,13.01,21.1,
