date,sise,trading
2011.04.01,"99,300","90,421"
2011.04.04,"98,800","99,818"
2011.04.05,"99,800","62,856"
2011.04.06,"98,200","41,161"
2011.04.07,"98,900","94,769"
2011.04.08,"98,500","91,177"
2011.04.11,"98,000","82,160"
2011.04.12,"98,000","144,597"
2011.04.13,"98,800","102,538"
2011.04.14,"103,900","269,272"
2011.04.15,"108,600","283,663"
2011.04.18,"106,600","73,147"
2011.04.19,"108,700","119,486"
2011.04.20,"109,000","69,040"
2011.04.21,"109,500","208,579"
2011.04.22,"105,200","123,862"
2011.04.25,"105,000","83,669"
2011.04.26,"106,200","98,079"
2011.04.27,"105,200","156,406"
2011.04.28,"106,700","155,583"
2011.04.29,"109,800","105,992"
2011.05.02,"112,700","92,586"
2011.05.03,"108,700","74,735"
2011.05.04,"108,700","62,181"
2011.05.06,"106,000","100,792"
2011.05.09,"102,500","83,754"
2011.05.11,"102,100","52,945"
2011.05.12,"101,500","77,256"
2011.05.13,"103,300","50,798"
2011.05.16,"103,800","87,338"
2011.05.17,"104,100","112,615"
2011.05.18,"103,000","78,930"
2011.05.19,"102,000","52,880"
2011.05.20,"100,900","35,234"
2011.05.23,"101,700","106,346"
2011.05.24,"100,000","141,698"
2011.05.25,"100,500","77,995"
2011.05.26,"102,000","40,135"
2011.05.27,"101,900","29,975"
2011.05.30,"101,900","16,324"
2011.05.31,"104,800","70,647"
2011.06.01,"107,000","39,005"
2011.06.02,"109,000","68,860"
2011.06.03,"111,900","61,909"
2011.06.07,"114,600","64,143"
2011.06.08,"114,600","30,762"
2011.06.09,"113,000","37,079"
2011.06.10,"112,200","66,672"
2011.06.13,"112,800","25,791"
2011.06.14,"111,100","56,469"
2011.06.15,"112,900","106,630"
2011.06.16,"113,500","46,580"
2011.06.17,"113,800","39,297"
2011.06.20,"112,500","15,168"
2011.06.21,"113,300","28,846"
2011.06.22,"115,600","41,785"
2011.06.23,"112,500","45,504"
2011.06.24,"113,700","29,411"
2011.06.27,"110,600","34,282"
2011.06.28,"110,000","72,331"
2011.06.29,"110,500","83,158"
2011.06.30,"111,000","48,737"
2011.07.01,"110,100","103,381"
2011.07.04,"112,000","194,898"
2011.07.05,"112,000","69,617"
2011.07.06,"111,700","67,278"
2011.07.07,"112,000","123,574"
2011.07.08,"117,000","290,978"
2011.07.11,"120,400","144,485"
2011.07.12,"117,500","289,848"
2011.07.13,"126,300","217,594"
2011.07.14,"123,000","145,278"
2011.07.15,"122,500","203,431"
2011.07.18,"127,100","155,080"
2011.07.19,"131,800","323,794"
2011.07.20,"136,000","222,689"
2011.07.21,"137,000","112,279"
2011.07.22,"138,600","100,872"
2011.07.25,"138,600","126,624"
2011.07.26,"142,500","92,067"
2011.07.27,"142,000","230,749"
2011.07.28,"135,000","150,406"
2011.07.29,"132,000","122,337"
2011.08.01,"133,400","71,417"
2011.08.02,"130,000","139,704"
2011.08.03,"133,900","83,534"
2011.08.04,"137,500","141,835"
2011.08.05,"134,900","238,721"
2011.08.08,"130,800","168,505"
2011.08.09,"125,800","119,503"
2011.08.10,"128,000","179,654"
2011.08.11,"135,000","135,295"
2011.08.12,"129,400","343,136"
2011.08.16,"119,000","1,204,341"
2011.08.17,"123,500","1,256,536"
2011.08.18,"127,500","669,102"
2011.08.19,"124,800","376,729"
2011.08.22,"122,500","312,843"
2011.08.23,"120,800","210,071"
2011.08.24,"116,600","181,628"
2011.08.25,"118,900","174,172"
2011.08.26,"119,000","150,070"
2011.08.29,"119,400","141,044"
2011.08.30,"124,200","180,481"
2011.08.31,"127,000","356,201"
2011.09.01,"128,000","206,243"
2011.09.02,"134,500","315,468"
2011.09.05,"133,800","198,102"
2011.09.06,"134,000","193,699"
2011.09.07,"136,800","160,726"
2011.09.08,"136,000","206,684"
2011.09.09,"128,500","109,365"
2011.09.14,"127,700","108,455"
2011.09.15,"131,400","83,038"
2011.09.16,"132,500","91,832"
2011.09.19,"130,100","53,558"
2011.09.20,"133,500","130,047"
2011.09.21,"146,500","181,795"
2011.09.22,"143,000","196,091"
2011.09.23,"136,900","98,849"
2011.09.26,"132,700","92,007"
2011.09.27,"140,000","71,620"
2011.09.28,"139,100","77,411"
2011.09.29,"143,200","68,954"
2011.09.30,"143,400","63,071"
2011.10.04,"134,000","255,174"
2011.10.05,"125,800","173,211"
2011.10.06,"132,000","167,955"
2011.10.07,"125,400","191,667"
2011.10.10,"129,000","106,881"
2011.10.11,"127,000","136,226"
2011.10.12,"132,400","164,294"
2011.10.13,"135,000","187,711"
2011.10.14,"141,000","136,419"
2011.10.17,"139,600","140,887"
2011.10.18,"146,000","218,981"
2011.10.19,"146,200","145,909"
2011.10.20,"143,500","90,012"
2011.10.21,"148,000","155,816"
2011.10.24,"148,000","93,801"
2011.10.25,"145,900","188,841"
2011.10.26,"146,900","53,388"
2011.10.27,"139,600","215,062"
2011.10.28,"134,200","363,193"
2011.10.31,"135,900","199,991"
2011.11.01,"130,200","182,576"
2011.11.02,"133,500","233,470"
2011.11.03,"130,000","89,128"
2011.11.04,"131,900","115,892"
2011.11.07,"135,200","492,654"
2011.11.08,"134,300","144,180"
2011.11.09,"143,500","225,384"
2011.11.10,"141,300","204,801"
2011.11.11,"142,200","82,513"
2011.11.14,"141,900","126,458"
2011.11.15,"137,700","93,352"
2011.11.16,"138,200","88,301"
2011.11.17,"141,700","46,960"
2011.11.18,"139,700","58,032"
2011.11.21,"138,400","54,675"
2011.11.22,"141,700","68,523"
2011.11.23,"141,500","48,729"
2011.11.24,"143,700","51,837"
2011.11.25,"142,700","39,510"
2011.11.28,"147,000","59,618"
2011.11.29,"146,300","63,023"
2011.11.30,"146,000","114,990"
2011.12.01,"138,800","279,926"
2011.12.02,"139,500","83,214"
2011.12.05,"141,000","75,551"
2011.12.06,"138,000","55,532"
2011.12.07,"136,600","70,798"
2011.12.08,"135,200","85,585"
2011.12.09,"133,200","79,510"
2011.12.12,"138,000","62,745"
2011.12.13,"134,100","34,624"
2011.12.14,"134,800","50,171"
2011.12.15,"132,800","60,122"
2011.12.16,"136,700","56,433"
2011.12.19,"132,500","123,396"
2011.12.20,"128,200","245,632"
2011.12.21,"128,700","107,865"
2011.12.22,"128,300","82,187"
2011.12.23,"127,800","129,904"
2011.12.26,"126,000","61,627"
2011.12.27,"123,600","131,206"
2011.12.28,"121,600","59,412"
2011.12.29,"120,000","98,343"
2012.01.02,"123,700","95,726"
2012.01.03,"127,100","104,827"
2012.01.04,"124,500","93,494"
2012.01.05,"125,600","76,121"
2012.01.06,"122,000","46,053"
2012.01.09,"125,200","83,724"
2012.01.10,"131,400","156,554"
2012.01.11,"132,000","84,066"
2012.01.12,"129,500","68,560"
2012.01.13,"125,300","124,383"
2012.01.16,"129,200","77,037"
2012.01.17,"132,500","63,595"
2012.01.18,"131,000","67,716"
2012.01.19,"131,000","70,104"
2012.01.20,"127,900","138,539"
2012.01.25,"125,700","132,331"
2012.01.26,"127,500","60,287"
2012.01.27,"129,000","82,876"
2012.01.30,"131,200","98,032"
2012.01.31,"131,900","143,038"
2012.02.01,"129,200","60,816"
2012.02.02,"124,100","249,589"
2012.02.03,"122,300","202,851"
2012.02.06,"114,500","365,604"
2012.02.07,"116,800","187,702"
2012.02.08,"117,800","116,525"
2012.02.09,"114,800","110,730"
2012.02.10,"117,500","116,984"
2012.02.13,"120,200","99,673"
2012.02.14,"120,300","87,267"
2012.02.15,"115,300","269,881"
2012.02.16,"115,000","124,012"
2012.02.17,"113,200","208,836"
2012.02.20,"110,900","243,682"
2012.02.21,"113,400","116,727"
2012.02.22,"114,500","171,099"
2012.02.23,"115,400","165,860"
2012.02.24,"118,000","234,727"
2012.02.27,"116,800","109,239"
2012.02.28,"114,000","143,945"
2012.02.29,"112,700","211,694"
2012.03.02,"112,500","167,451"
2012.03.05,"111,500","99,737"
2012.03.06,"111,100","74,804"
2012.03.07,"111,900","183,295"
2012.03.08,"113,800","171,238"
2012.03.09,"114,600","111,380"
2012.03.12,"115,000","80,024"
2012.03.13,"114,300","209,643"
2012.03.14,"118,500","220,539"
2012.03.15,"120,300","234,547"
2012.03.16,"119,600","90,651"
2012.03.19,"117,900","95,166"
2012.03.20,"115,500","143,638"
2012.03.21,"121,800","190,864"
2012.03.22,"121,500","102,240"
2012.03.23,"121,500","182,272"
2012.03.26,"123,000","142,249"
2012.03.27,"122,500","118,921"
2012.03.28,"121,500","49,347"
2012.03.29,"120,500","87,466"
2012.03.30,"119,100","125,768"
2012.04.02,"118,900","84,633"
2012.04.03,"115,600","152,477"
2012.04.04,"113,500","139,735"
2012.04.05,"118,600","159,545"
2012.04.06,"120,000","131,734"
2012.04.09,"116,000","69,794"
2012.04.10,"111,600","117,780"
2012.04.12,"112,000","134,104"
2012.04.13,"118,600","171,191"
2012.04.16,"119,400","97,342"
2012.04.17,"122,600","151,960"
2012.04.18,"122,600","85,024"
2012.04.19,"124,200","139,750"
2012.04.20,"121,000","50,293"
2012.04.23,"120,700","27,111"
2012.04.24,"121,000","64,730"
2012.04.25,"120,400","119,226"
2012.04.26,"116,700","365,131"
2012.04.27,"109,500","236,365"
2012.04.30,"106,000","133,321"
2012.05.02,"104,100","203,321"
2012.05.03,"101,000","368,304"
2012.05.04,"105,900","404,617"
2012.05.07,"107,600","136,436"
2012.05.08,"103,600","145,915"
2012.05.09,"102,700","76,917"
2012.05.10,"110,700","275,038"
2012.05.11,"110,700","248,226"
2012.05.14,"113,200","160,649"
2012.05.15,"112,900","115,679"
2012.05.16,"114,500","110,331"
2012.05.17,"111,000","75,065"
2012.05.18,"106,100","79,524"
2012.05.21,"105,900","92,103"
2012.05.22,"107,500","157,702"
2012.05.23,"106,500","65,640"
2012.05.24,"103,900","77,712"
2012.05.25,"101,100","90,057"
2012.05.29,"103,500","109,571"
2012.05.30,"102,100","101,414"
2012.05.31,"101,100","140,564"
2012.06.01,"99,300","159,082"
2012.06.04,"93,500","265,963"
2012.06.05,"93,300","122,434"
2012.06.07,"94,900","142,064"
2012.06.08,"92,100","155,110"
2012.06.11,"94,800","97,202"
2012.06.12,"99,500","534,933"
2012.06.13,"98,200","145,956"
2012.06.14,"96,000","134,872"
2012.06.15,"98,300","97,789"
2012.06.18,"97,000","120,190"
2012.06.19,"102,500","313,376"
2012.06.20,"104,800","216,915"
2012.06.21,"104,200","90,359"
2012.06.22,"102,400","113,981"
2012.06.25,"104,100","119,942"
2012.06.26,"104,900","57,685"
2012.06.27,"104,900","145,200"
2012.06.28,"104,400","114,332"
2012.06.29,"102,300","90,990"
2012.07.02,"100,300","80,356"
2012.07.03,"102,000","59,811"
2012.07.04,"101,300","70,997"
2012.07.05,"102,200","48,351"
2012.07.06,"102,700","26,776"
2012.07.09,"101,900","53,887"
2012.07.10,"102,000","33,042"
2012.07.11,"105,500","189,725"
2012.07.12,"103,000","107,081"
2012.07.13,"103,000","285,846"
2012.07.16,"101,000","89,618"
2012.07.17,"102,000","63,124"
2012.07.18,"99,600","56,642"
2012.07.19,"102,800","88,744"
2012.07.20,"103,500","96,499"
2012.07.23,"104,200","130,378"
2012.07.24,"109,700","148,883"
2012.07.25,"109,500","128,458"
2012.07.26,"109,400","94,119"
2012.07.27,"110,700","177,745"
2012.07.30,"110,000","86,272"
2012.07.31,"110,600","133,130"
2012.08.01,"110,400","88,834"
2012.08.02,"111,800","64,179"
2012.08.03,"112,200","66,270"
2012.08.06,"111,800","103,055"
2012.08.07,"107,600","83,868"
2012.08.08,"103,800","177,406"
2012.08.09,"103,600","96,816"
2012.08.10,"102,500","227,527"
2012.08.13,"103,500","141,617"
2012.08.14,"103,700","128,470"
2012.08.16,"103,900","85,756"
2012.08.17,"107,000","176,121"
2012.08.20,"107,000","117,298"
2012.08.21,"107,000","85,478"
2012.08.22,"103,900","150,996"
2012.08.23,"105,400","116,972"
2012.08.24,"103,100","107,179"
2012.08.27,"105,900","93,263"
2012.08.28,"106,400","102,627"
2012.08.29,"109,600","170,318"
2012.08.30,"109,800","142,789"
2012.08.31,"113,300","208,624"
2012.09.03,"114,000","119,453"
2012.09.04,"113,000","88,396"
2012.09.05,"111,800","97,138"
